date,water_level
2008-10-07,201
2008-10-08,220
2008-10-09,213
2008-10-10,193
2008-10-11,179
2008-10-12,170
2008-10-13,166
2008-10-14,162
2008-10-15,153
2008-10-16,146
2008-10-17,145
2008-10-18,150
2008-10-19,165
2008-10-20,187
2008-10-21,194
2008-10-22,181
2008-10-23,165
2008-10-24,166
2008-10-25,185
2008-10-26,202
2008-10-27,193
2008-10-28,183
2008-10-29,188
2008-10-30,192
2008-10-31,196
2008-11-01,223
2008-11-02,302
2008-11-03,313
2008-11-04,297
2008-11-05,323
2008-11-06,307
2008-11-07,292
2008-11-08,241
2008-11-09,229
2008-11-10,222
2008-11-11,213
2008-11-12,213
2008-11-13,205
2008-11-14,201
2008-11-15,189
2008-11-16,178
2008-11-17,173
2008-11-18,166
2008-11-19,162
2008-11-20,158
2008-11-21,161
2008-11-22,168
2008-11-23,185
2008-11-24,213
2008-11-25,259
2008-11-26,257
2008-11-27,245
2008-11-28,238
2008-11-29,230
2008-11-30,226
2008-12-01,218
2008-12-02,206
2008-12-03,201
2008-12-04,202
2008-12-05,213
2008-12-06,254
2008-12-07,317
2008-12-08,404
2008-12-09,416
2008-12-10,395
2008-12-11,355
2008-12-12,323
2008-12-13,288
2008-12-14,274
2008-12-15,260
2008-12-16,244
2008-12-17,230
2008-12-18,219
2008-12-19,165
2008-12-20,187
2008-12-21,194
2008-12-22,181
2008-12-23,284
2008-12-24,357
2008-12-25,376
2008-12-26,351
2008-12-27,324
2008-12-28,295
2008-12-29,272
2008-12-30,249
2008-12-31,233
2009-01-01,217
2009-01-02,201
2009-01-03,191
2009-01-04,185
2009-01-05,183
2009-01-06,176
2009-01-07,167
2009-01-08,159
2009-01-09,149
2009-01-10,147
2009-01-11,136
2009-01-12,134
2009-01-13,126
2009-01-14,129
2009-01-15,129
2009-01-16,129
2009-01-17,128
2009-01-18,129
2009-01-19,134
2009-01-20,148
2009-01-21,201
2009-01-22,245
2009-01-23,245
2009-01-24,265
2009-01-25,416
2009-01-26,442
2009-01-27,409
2009-01-28,356
2009-01-29,298
2009-01-30,264
2009-01-31,239
2009-02-01,221
2009-02-02,205
2009-02-03,189
2009-02-04,176
2009-02-05,169
2009-02-06,164
2009-02-07,161
2009-02-08,159
2009-02-09,175
2009-02-10,224
2009-02-11,239
2009-02-12,337
2009-02-13,398
2009-02-14,380
2009-02-15,342
2009-02-16,301
2009-02-17,270
2009-02-18,284
2009-02-19,327
2009-02-20,343
2009-02-21,324
2009-02-22,292
2009-02-23,279
2009-02-24,287
2009-02-25,314
2009-02-26,336
2009-02-27,337
2009-02-28,328
2009-03-01,317
2009-03-02,327
2009-03-03,343
2009-03-04,345
2009-03-05,342
2009-03-06,355
2009-03-07,390
2009-03-08,441
2009-03-09,494
2009-03-10,498
2009-03-11,485
2009-03-12,513
2009-03-13,534
2009-03-14,541
2009-03-15,522
2009-03-16,500
2009-03-17,469
2009-03-18,434
2009-03-19,413
2009-03-20,389
2009-03-21,370
2009-03-22,350
2009-03-23,331
2009-03-24,315
2009-03-25,304
2009-03-26,312
2009-03-27,335
2009-03-28,382
2009-03-29,419
2009-03-30,450
2009-03-31,475
2009-04-01,475
2009-04-02,443
2009-04-03,404
2009-04-04,375
2009-04-05,357
2009-04-06,351
2009-04-07,352
2009-04-08,352
2009-04-09,350
2009-04-10,346
2009-04-11,341
2009-04-12,335
2009-04-13,331
2009-04-14,330
2009-04-15,325
2009-04-16,314
2009-04-17,308
2009-04-18,340
2009-04-19,357
2009-04-20,361
2009-04-21,369
2009-04-22,354
2009-04-23,326
2009-04-24,303
2009-04-25,383
2009-04-26,270
2009-04-27,261
2009-04-28,252
2009-04-29,249
2009-04-30,252
2009-05-01,249
2009-05-02,248
2009-05-03,243
2009-05-04,240
2009-05-05,232
2009-05-06,227
2009-05-07,225
2009-05-08,226
2009-05-09,227
2009-05-10,219
2009-05-11,226
2009-05-12,241
2009-05-13,258
2009-05-14,288
2009-05-15,298
2009-05-16,315
2009-05-17,330
2009-05-18,345
2009-05-19,328
2009-05-20,309
2009-05-21,293
2009-05-22,285
2009-05-23,267
2009-05-24,262
2009-05-25,263
2009-05-26,255
2009-05-27,249
2009-05-28,241
2009-05-29,251
2009-05-30,273
2009-05-31,287
2009-06-01,278
2009-06-02,258
2009-06-03,247
2009-06-04,235
2009-06-05,228
2009-06-06,218
2009-06-07,218
2009-06-08,226
2009-06-09,226
2009-06-10,231
2009-06-11,236
2009-06-12,243
2009-06-13,246
2009-06-14,234
2009-06-15,224
2009-06-16,221
2009-06-17,257
2009-06-18,271
2009-06-19,264
2009-06-20,273
2009-06-21,259
2009-06-22,247
2009-06-23,258
2009-06-24,278
2009-06-25,276
2009-06-26,274
2009-06-27,286
2009-06-28,294
2009-06-29,290
2009-06-30,300
2009-07-01,290
2009-07-02,268
2009-07-03,261
2009-07-04,253
2009-07-05,249
2009-07-06,262
2009-07-07,260
2009-07-08,268
2009-07-09,280
2009-07-10,281
2009-07-11,266
2009-07-12,262
2009-07-13,258
2009-07-14,244
2009-07-15,236
2009-07-16,258
2009-07-17,271
2009-07-18,320
2009-07-19,318
2009-07-20,315
2009-07-21,357
2009-07-22,392
2009-07-23,379
2009-07-24,350
2009-07-25,344
2009-07-26,328
2009-07-27,312
2009-07-28,297
2009-07-29,285
2009-07-30,275
2009-07-31,269
2009-08-01,272
2009-08-02,261
2009-08-03,249
2009-08-04,242
2009-08-05,238
2009-08-06,240
2009-08-07,239
2009-08-08,237
2009-08-09,233
2009-08-10,225
2009-08-11,227
2009-08-12,251
2009-08-13,266
2009-08-14,258
2009-08-15,254
2009-08-16,244
2009-08-17,229
2009-08-18,213
2009-08-19,206
2009-08-20,201
2009-08-21,196
2009-08-22,193
2009-08-23,191
2009-08-24,178
2009-08-25,172
2009-08-26,168
2009-08-27,157
2009-08-28,154
2009-08-29,157
2009-08-30,156
2009-08-31,148
2009-09-01,141
2009-09-02,137
2009-09-03,133
2009-09-04,138
2009-09-05,134
2009-09-06,151
2009-09-07,170
2009-09-08,168
2009-09-09,163
2009-09-10,155
2009-09-11,144
2009-09-12,137
2009-09-13,130
2009-09-14,124
2009-09-15,121
2009-09-16,122
2009-09-17,121
2009-09-18,117
2009-09-19,113
2009-09-20,105
2009-09-21,99
2009-09-22,100
2009-09-23,97
2009-09-24,97
2009-09-25,95
2009-09-26,91
2009-09-27,89
2009-09-28,85
2009-09-29,78
2009-09-30,77
2009-10-01,78
2009-10-02,73
2009-10-03,66
2009-10-04,67
2009-10-05,65
2009-10-06,66
2009-10-07,80
2009-10-08,86
2009-10-09,84
2009-10-10,75
2009-10-11,84
2009-10-12,99
2009-10-13,114
2009-10-14,124
2009-10-15,130
2009-10-16,123
2009-10-17,116
2009-10-18,110
2009-10-19,102
2009-10-20,111
2009-10-21,115
2009-10-22,113
2009-10-23,108
2009-10-24,104
2009-10-25,100
2009-10-26,103
2009-10-27,107
2009-10-28,107
2009-10-29,109
2009-10-30,99
2009-10-31,95
2009-11-01,91
2009-11-02,97
2009-11-03,102
2009-11-04,117
2009-11-05,125
2009-11-06,183
2009-11-07,195
2009-11-08,195
2009-11-09,190
2009-11-10,177
2009-11-11,187
2009-11-12,204
2009-11-13,206
2009-11-14,194
2009-11-15,177
2009-11-16,164
2009-11-17,154
2009-11-18,173
2009-11-19,206
2009-11-20,225
2009-11-21,219
2009-11-22,207
2009-11-23,197
2009-11-24,194
2009-11-25,195
2009-11-26,233
2009-11-27,256
2009-11-28,286
2009-11-29,292
2009-11-30,279
2009-12-01,276
2009-12-02,282
2009-12-03,274
2009-12-04,272
2009-12-05,273
2009-12-06,267
2009-12-07,260
2009-12-08,268
2009-12-09,277
2009-12-10,307
2009-12-11,386
2009-12-12,440
2009-12-13,429
2009-12-14,406
2009-12-15,389
2009-12-16,361
2009-12-17,327
2009-12-18,298
2009-12-19,275
2009-12-20,250
2009-12-21,228
2009-12-22,215
2009-12-23,214
2009-12-24,239
2009-12-25,303
2009-12-26,352
2009-12-27,458
2009-12-28,475
2009-12-29,443
2009-12-30,404
2009-12-31,405
2010-01-01,480
2010-01-02,550
2010-01-03,583
2010-01-04,563
2010-01-05,517
2010-01-06,461
2010-01-07,399
2010-01-08,366
2010-01-09,335
2010-01-10,313
2010-01-11,297
2010-01-12,278
2010-01-13,264
2010-01-14,249
2010-01-15,240
2010-01-16,231
2010-01-17,229
2010-01-18,228
2010-01-19,268
2010-01-20,347
2010-01-21,366
2010-01-22,339
2010-01-23,316
2010-01-24,299
2010-01-25,282
2010-01-26,264
2010-01-27,251
2010-01-28,243
2010-01-29,237
2010-01-30,229
2010-01-31,227
2010-02-01,225
2010-02-02,219
2010-02-03,213
2010-02-04,212
2010-02-05,279
2010-02-06,397
2010-02-07,408
2010-02-08,406
2010-02-09,404
2010-02-10,386
2010-02-11,354
2010-02-12,322
2010-02-13,322
2010-02-14,372
2010-02-15,254
2010-02-16,239
2010-02-17,226
2010-02-18,217
2010-02-19,213
2010-02-20,214
2010-02-21,232
2010-02-22,238
2010-02-23,251
2010-02-24,280
2010-02-25,388
2010-02-26,503
2010-02-27,561
2010-02-28,581
2010-03-01,613
2010-03-02,643
2010-03-03,607
2010-03-04,557
2010-03-05,503
2010-03-06,460
2010-03-07,415
2010-03-08,378
2010-03-09,340
2010-03-10,319
2010-03-11,299
2010-03-12,282
2010-03-13,265
2010-03-14,254
2010-03-15,247
2010-03-16,243
2010-03-17,248
2010-03-18,253
2010-03-19,266
2010-03-20,267
2010-03-21,259
2010-03-22,273
2010-03-23,314
2010-03-24,324
2010-03-25,334
2010-03-26,329
2010-03-27,314
2010-03-28,309
2010-03-29,322
2010-03-30,343
2010-03-31,356
2010-04-01,375
2010-04-02,366
2010-04-03,353
2010-04-04,338
2010-04-05,328
2010-04-06,317
2010-04-07,321
2010-04-08,301
2010-04-09,284
2010-04-10,273
2010-04-11,261
2010-04-12,249
2010-04-13,239
2010-04-14,232
2010-04-15,231
2010-04-16,229
2010-04-17,223
2010-04-18,216
2010-04-19,204
2010-04-20,193
2010-04-21,182
2010-04-22,177
2010-04-23,170
2010-04-24,166
2010-04-25,161
2010-04-26,156
2010-04-27,157
2010-04-28,155
2010-04-29,152
2010-04-30,155
2010-05-01,155
2010-05-02,157
2010-05-03,162
2010-05-04,165
2010-05-05,183
2010-05-06,201
2010-05-07,228
2010-05-08,251
2010-05-09,267
2010-05-10,272
2010-05-11,260
2010-05-12,249
2010-05-13,249
2010-05-14,269
2010-05-15,279
2010-05-16,287
2010-05-17,312
2010-05-18,298
2010-05-19,285
2010-05-20,277
2010-05-21,269
2010-05-22,274
2010-05-23,266
2010-05-24,249
2010-05-25,228
2010-05-26,212
2010-05-27,212
2010-05-28,231
2010-05-29,246
2010-05-30,253
2010-05-31,253
2010-06-01,266
2010-06-02,283
2010-06-03,320
2010-06-04,344
2010-06-05,334
2010-06-06,320
2010-06-07,320
2010-06-08,328
2010-06-09,318
2010-06-10,308
2010-06-11,323
2010-06-12,347
2010-06-13,354
2010-06-14,343
2010-06-15,316
2010-06-16,301
2010-06-17,292
2010-06-18,295
2010-06-19,295
2010-06-20,296
2010-06-21,335
2010-06-22,365
2010-06-23,383
2010-06-24,378
2010-06-25,361
2010-06-26,339
2010-06-27,319
2010-06-28,300
2010-06-29,277
2010-06-30,256
2010-07-01,242
2010-07-02,235
2010-07-03,224
2010-07-04,228
2010-07-05,225
2010-07-06,219
2010-07-07,231
2010-07-08,230
2010-07-09,217
2010-07-10,209
2010-07-11,200
2010-07-12,194
2010-07-13,191
2010-07-14,186
2010-07-15,189
2010-07-16,192
2010-07-17,198
2010-07-18,194
2010-07-19,196
2010-07-20,190
2010-07-21,190
2010-07-22,213
2010-07-23,213
2010-07-24,174
2010-07-25,186
2010-07-26,211
2010-07-27,249
2010-07-28,262
2010-07-29,258
2010-07-30,262
2010-07-31,266
2010-08-01,274
2010-08-02,289
2010-08-03,298
2010-08-04,303
2010-08-05,305
2010-08-06,305
2010-08-07,303
2010-08-08,311
2010-08-09,328
2010-08-10,341
2010-08-11,343
2010-08-12,332
2010-08-13,313
2010-08-14,307
2010-08-15,305
2010-08-16,334
2010-08-17,337
2010-08-18,356
2010-08-19,389
2010-08-20,404
2010-08-21,391
2010-08-22,369
2010-08-23,348
2010-08-24,318
2010-08-25,307
2010-08-26,301
2010-08-27,301
2010-08-28,312
2010-08-29,334
2010-08-30,334
2010-08-31,373
2010-09-01,407
2010-09-02,414
2010-09-03,406
2010-09-04,397
2010-09-05,372
2010-09-06,348
2010-09-07,321
2010-09-08,306
2010-09-09,305
2010-09-10,302
2010-09-11,295
2010-09-12,284
2010-09-13,275
2010-09-14,262
2010-09-15,263
2010-09-16,265
2010-09-17,277
2010-09-18,266
2010-09-19,252
2010-09-20,236
2010-09-21,226
2010-09-22,219
2010-09-23,212
2010-09-24,201
2010-09-25,198
2010-09-26,209
2010-09-27,201
2010-09-28,216
2010-09-29,263
2010-09-30,297
2010-10-01,277
2010-10-02,260
2010-10-03,255
2010-10-04,253
2010-10-05,245
2010-10-06,231
2010-10-07,223
2010-10-08,209
2010-10-09,200
2010-10-10,195
2010-10-11,187
2010-10-12,181
2010-10-13,171
2010-10-14,162
2010-10-15,154
2010-10-16,153
2010-10-17,151
2010-10-18,148
2010-10-19,157
2010-10-20,161
2010-10-21,159
2010-10-22,162
2010-10-23,166
2010-10-24,183
2010-10-25,183
2010-10-26,175
2010-10-27,176
2010-10-28,193
2010-10-29,199
2010-10-30,196
2010-10-31,186
2010-11-01,180
2010-11-02,175
2010-11-03,173
2010-11-04,165
2010-11-05,159
2010-11-06,154
2010-11-07,158
2010-11-08,162
2010-11-09,188
2010-11-10,232
2010-11-11,254
2010-11-12,257
2010-11-13,259
2010-11-14,340
2010-11-15,431
2010-11-16,441
2010-11-17,397
2010-11-18,402
2010-11-19,421
2010-11-20,401
2010-11-21,371
2010-11-22,339
2010-11-23,312
2010-11-24,288
2010-11-25,288
2010-11-26,293
2010-11-27,291
2010-11-28,292
2010-11-29,293
2010-11-30,281
2010-12-01,264
2010-12-02,249
2010-12-03,235
2010-12-04,223
2010-12-05,218
2010-12-06,210
2010-12-07,202
2010-12-08,202
2010-12-09,249
2010-12-10,492
2010-12-11,627
2010-12-12,680
2010-12-13,693
2010-12-14,660
2010-12-15,607
2010-12-16,538
2010-12-17,481
2010-12-18,431
2010-12-19,397
2010-12-20,372
2010-12-21,351
2010-12-22,359
2010-12-23,401
2010-12-24,512
2010-12-25,600
2010-12-26,631
2010-12-27,587
2010-12-28,514
2010-12-29,466
2010-12-30,426
2010-12-31,394
2011-01-01,376
2011-01-02,367
2011-01-03,352
2011-01-04,337
2011-01-05,319
2011-01-06,312
2011-01-07,316
2011-01-08,495
2011-01-09,712
2011-01-10,809
2011-01-11,852
2011-01-12,813
2011-01-13,760
2011-01-14,753
2011-01-15,809
2011-01-16,832
2011-01-17,824
2011-01-18,772
2011-01-19,709
2011-01-20,660
2011-01-21,607
2011-01-22,541
2011-01-23,494
2011-01-24,456
2011-01-25,422
2011-01-26,406
2011-01-27,392
2011-01-28,386
2011-01-29,382
2011-01-30,367
2011-01-31,344
2011-02-01,322
2011-02-02,306
2011-02-03,292
2011-02-04,279
2011-02-05,275
2011-02-06,270
2011-02-07,268
2011-02-08,274
2011-02-09,275
2011-02-10,269
2011-02-11,262
2011-02-12,269
2011-02-13,296
2011-02-14,307
2011-02-15,311
2011-02-16,316
2011-02-17,312
2011-02-18,299
2011-02-19,283
2011-02-20,266
2011-02-21,251
2011-02-22,241
2011-02-23,231
2011-02-24,227
2011-02-25,226
2011-02-26,216
2011-02-27,215
2011-02-28,222
2011-03-01,231
2011-03-02,234
2011-03-03,235
2011-03-04,228
2011-03-05,218
2011-03-06,209
2011-03-07,201
2011-03-08,196
2011-03-09,189
2011-03-10,181
2011-03-11,176
2011-03-12,176
2011-03-13,172
2011-03-14,170
2011-03-15,168
2011-03-16,170
2011-03-17,165
2011-03-18,161
2011-03-19,163
2011-03-20,166
2011-03-21,177
2011-03-22,195
2011-03-23,231
2011-03-24,227
2011-03-25,226
2011-03-26,174
2011-03-27,167
2011-03-28,161
2011-03-29,155
2011-03-30,154
2011-03-31,153
2011-04-01,157
2011-04-02,154
2011-04-03,153
2011-04-04,158
2011-04-05,157
2011-04-06,156
2011-04-07,162
2011-04-08,175
2011-04-09,174
2011-04-10,165
2011-04-11,154
2011-04-12,149
2011-04-13,147
2011-04-14,143
2011-04-15,144
2011-04-16,143
2011-04-17,139
2011-04-18,135
2011-04-19,130
2011-04-20,132
2011-04-21,128
2011-04-22,125
2011-04-23,117
2011-04-24,117
2011-04-25,115
2011-04-26,107
2011-04-27,109
2011-04-28,110
2011-04-29,107
2011-04-30,115
2011-05-01,115
2011-05-02,110
2011-05-03,101
2011-05-04,102
2011-05-05,103
2011-05-06,102
2011-05-07,101
2011-05-08,100
2011-05-09,93
2011-05-10,89
2011-05-11,85
2011-05-12,84
2011-05-13,84
2011-05-14,79
2011-05-15,82
2011-05-16,91
2011-05-17,93
2011-05-18,95
2011-05-19,113
2011-05-20,121
2011-05-21,119
2011-05-22,118
2011-05-23,112
2011-05-24,107
2011-05-25,110
2011-05-26,106
2011-05-27,93
2011-05-28,87
2011-05-29,79
2011-05-30,77
2011-05-31,80
2011-06-01,101
2011-06-02,108
2011-06-03,107
2011-06-04,124
2011-06-05,139
2011-06-06,153
2011-06-07,146
2011-06-08,143
2011-06-09,160
2011-06-10,164
2011-06-11,155
2011-06-12,150
2011-06-13,138
2011-06-14,134
2011-06-15,128
2011-06-16,126
2011-06-17,128
2011-06-18,123
2011-06-19,125
2011-06-20,131
2011-06-21,152
2011-06-22,176
2011-06-23,201
2011-06-24,219
2011-06-25,218
2011-06-26,216
2011-06-27,210
2011-06-28,210
2011-06-29,183
2011-06-30,171
2011-07-01,160
2011-07-02,160
2011-07-03,178
2011-07-04,221
2011-07-05,219
2011-07-06,205
2011-07-07,197
2011-07-08,180
2011-07-09,167
2011-07-10,165
2011-07-11,180
2011-07-12,190
2011-07-13,181
2011-07-14,181
2011-07-15,190
2011-07-16,214
2011-07-17,248
2011-07-18,263
2011-07-19,243
2011-07-20,241
2011-07-21,240
2011-07-22,236
2011-07-23,260
2011-07-24,270
2011-07-25,282
2011-07-26,276
2011-07-27,270
2011-07-28,272
2011-07-29,276
2011-07-30,268
2011-07-31,260
2011-08-01,245
2011-08-02,237
2011-08-03,221
2011-08-04,212
2011-08-05,210
2011-08-06,205
2011-08-07,209
2011-08-08,226
2011-08-09,233
2011-08-10,249
2011-08-11,249
2011-08-12,241
2011-08-13,227
2011-08-14,220
2011-08-15,223
2011-08-16,212
2011-08-17,208
2011-08-18,222
2011-08-19,236
2011-08-20,229
2011-08-21,210
2011-08-22,195
2011-08-23,196
2011-08-24,186
2011-08-25,171
2011-08-26,180
2011-08-27,180
2011-08-28,205
2011-08-29,212
2011-08-30,207
2011-08-31,196
2011-09-01,177
2011-09-02,166
2011-09-03,154
2011-09-04,148
2011-09-05,143
2011-09-06,141
2011-09-07,146
2011-09-08,165
2011-09-09,196
2011-09-10,194
2011-09-11,183
2011-09-12,183
2011-09-13,196
2011-09-14,189
2011-09-15,176
2011-09-16,160
2011-09-17,151
2011-09-18,144
2011-09-19,145
2011-09-20,144
2011-09-21,153
2011-09-22,169
2011-09-23,175
2011-09-24,166
2011-09-25,159
2011-09-26,155
2011-09-27,150
2011-09-28,141
2011-09-29,134
2011-09-30,134
2011-10-01,125
2011-10-02,120
2011-10-03,119
2011-10-04,116
2011-10-05,106
2011-10-06,102
2011-10-07,103
2011-10-08,104
2011-10-09,110
2011-10-10,119
2011-10-11,128
2011-10-12,145
2011-10-13,174
2011-10-14,230
2011-10-15,266
2011-10-16,262
2011-10-17,251
2011-10-18,231
2011-10-19,208
2011-10-20,196
2011-10-21,196
2011-10-22,200
2011-10-23,207
2011-10-24,195
2011-10-25,182
2011-10-26,168
2011-10-27,156
2011-10-28,147
2011-10-29,138
2011-10-30,134
2011-10-31,127
2011-11-01,125
2011-11-02,119
2011-11-03,117
2011-11-04,112
2011-11-05,109
2011-11-06,103
2011-11-07,102
2011-11-08,97
2011-11-09,99
2011-11-10,92
2011-11-11,89
2011-11-12,84
2011-11-13,83
2011-11-14,84
2011-11-15,83
2011-11-16,80
2011-11-17,79
2011-11-18,77
2011-11-19,75
2011-11-20,75
2011-11-21,70
2011-11-22,69
2011-11-23,64
2011-11-24,64
2011-11-25,64
2011-11-26,65
2011-11-27,61
2011-11-28,61
2011-11-29,58
2011-11-30,61
2011-12-01,57
2011-12-02,58
2011-12-03,61
2011-12-04,65
2011-12-05,64
2011-12-06,103
2011-12-07,187
2011-12-08,209
2011-12-09,234
2011-12-10,265
2011-12-11,318
2011-12-12,321
2011-12-13,332
2011-12-14,332
2011-12-15,320
2011-12-16,329
2011-12-17,345
2011-12-18,438
2011-12-19,560
2011-12-20,576
2011-12-21,517
2011-12-22,446
2011-12-23,419
2011-12-24,415
2011-12-25,442
2011-12-26,488
2011-12-27,499
2011-12-28,465
2011-12-29,416
2011-12-30,373
2011-12-31,360
2012-01-01,379
2012-01-02,392
2012-01-03,432
2012-01-04,537
2012-01-05,564
2012-01-06,599
2012-01-07,688
2012-01-08,734
2012-01-09,730
2012-01-10,687
2012-01-11,637
2012-01-12,584
2012-01-13,535
2012-01-14,491
2012-01-15,453
2012-01-16,420
2012-01-17,386
2012-01-18,366
2012-01-19,342
2012-01-20,341
2012-01-21,377
2012-01-22,451
2012-01-23,552
2012-01-24,614
2012-01-25,639
2012-01-26,615
2012-01-27,571
2012-01-28,524
2012-01-29,477
2012-01-30,428
2012-01-31,406
2012-02-01,387
2012-02-02,361
2012-02-03,339
2012-02-04,312
2012-02-05,295
2012-02-06,280
2012-02-07,261
2012-02-08,241
2012-02-09,230
2012-02-10,226
2012-02-11,221
2012-02-12,217
2012-02-13,210
2012-02-14,204
2012-02-15,199
2012-02-16,198
2012-02-17,204
2012-02-18,213
2012-02-19,225
2012-02-20,230
2012-02-21,244
2012-02-22,257
2012-02-23,250
2012-02-24,237
2012-02-25,198
2012-02-26,205
2012-02-27,210
2012-02-28,218
2012-02-29,232
2012-03-01,239
2012-03-02,233
2012-03-03,226
2012-03-04,221
2012-03-05,226
2012-03-06,232
2012-03-07,239
2012-03-08,245
2012-03-09,242
2012-03-10,239
2012-03-11,231
2012-03-12,223
2012-03-13,218
2012-03-14,209
2012-03-15,202
2012-03-16,197
2012-03-17,193
2012-03-18,194
2012-03-19,192
2012-03-20,195
2012-03-21,197
2012-03-22,201
2012-03-23,201
2012-03-24,203
2012-03-25,199
2012-03-26,196
2012-03-27,194
2012-03-28,188
2012-03-29,182
2012-03-30,180
2012-03-31,176
2012-04-01,177
2012-04-02,180
2012-04-03,176
2012-04-04,177
2012-04-05,175
2012-04-06,174
2012-04-07,179
2012-04-08,192
2012-04-09,203
2012-04-10,205
2012-04-11,199
2012-04-12,204
2012-04-13,210
2012-04-14,207
2012-04-15,214
2012-04-16,213
2012-04-17,208
2012-04-18,208
2012-04-19,218
2012-04-20,246
2012-04-21,245
2012-04-22,232
2012-04-23,223
2012-04-24,220
2012-04-25,228
2012-04-26,232
2012-04-27,241
2012-04-28,265
2012-04-29,273
2012-04-30,260
2012-05-01,248
2012-05-02,233
2012-05-03,234
2012-05-04,277
2012-05-05,283
2012-05-06,283
2012-05-07,286
2012-05-08,307
2012-05-09,314
2012-05-10,304
2012-05-11,287
2012-05-12,275
2012-05-13,265
2012-05-14,270
2012-05-15,267
2012-05-16,273
2012-05-17,274
2012-05-18,273
2012-05-19,271
2012-05-20,262
2012-05-21,255
2012-05-22,247
2012-05-23,240
2012-05-24,269
2012-05-25,273
2012-05-26,280
2012-05-27,278
2012-05-28,270
2012-05-29,258
2012-05-30,243
2012-05-31,237
2012-06-01,231
2012-06-02,226
2012-06-03,229
2012-06-04,232
2012-06-05,240
2012-06-06,239
2012-06-07,255
2012-06-08,277
2012-06-09,289
2012-06-10,289
2012-06-11,285
2012-06-12,319
2012-06-13,335
2012-06-14,345
2012-06-15,363
2012-06-16,388
2012-06-17,399
2012-06-18,395
2012-06-19,372
2012-06-20,343
2012-06-21,339
2012-06-22,357
2012-06-23,345
2012-06-24,335
2012-06-25,321
2012-06-26,308
2012-06-27,301
2012-06-28,294
2012-06-29,290
2012-06-30,302
2012-07-01,305
2012-07-02,310
2012-07-03,319
2012-07-04,323
2012-07-05,321
2012-07-06,320
2012-07-07,327
2012-07-08,330
2012-07-09,328
2012-07-10,330
2012-07-11,327
2012-07-12,310
2012-07-13,302
2012-07-14,299
2012-07-15,327
2012-07-16,378
2012-07-17,349
2012-07-18,335
2012-07-19,317
2012-07-20,299
2012-07-21,277
2012-07-22,258
2012-07-23,248
2012-07-24,239
2012-07-25,230
2012-07-26,218
2012-07-27,205
2012-07-28,204
2012-07-29,201
2012-07-30,213
2012-07-31,226
2012-08-01,222
2012-08-02,210
2012-08-03,197
2012-08-04,194
2012-08-05,176
2012-08-06,175
2012-08-07,180
2012-08-08,179
2012-08-09,172
2012-08-10,172
2012-08-11,176
2012-08-12,169
2012-08-13,163
2012-08-14,152
2012-08-15,146
2012-08-16,147
2012-08-17,138
2012-08-18,140
2012-08-19,142
2012-08-20,155
2012-08-21,153
2012-08-22,137
2012-08-23,128
2012-08-24,129
2012-08-25,135
2012-08-26,142
2012-08-27,146
2012-08-28,146
2012-08-29,156
2012-08-30,151
2012-08-31,167
2012-09-01,164
2012-09-02,160
2012-09-03,175
2012-09-04,210
2012-09-05,257
2012-09-06,266
2012-09-07,242
2012-09-08,220
2012-09-09,201
2012-09-10,185
2012-09-11,180
2012-09-12,169
2012-09-13,164
2012-09-14,176
2012-09-15,180
2012-09-16,201
2012-09-17,206
2012-09-18,195
2012-09-19,184
2012-09-20,167
2012-09-21,164
2012-09-22,166
2012-09-23,172
2012-09-24,172
2012-09-25,182
2012-09-26,193
2012-09-27,211
2012-09-28,216
2012-09-29,215
2012-09-30,214
2012-10-01,208
2012-10-02,198
2012-10-03,198
2012-10-04,199
2012-10-05,201
2012-10-06,212
2012-10-07,212
2012-10-08,203
2012-10-09,202
2012-10-10,198
2012-10-11,200
2012-10-12,200
2012-10-13,290
2012-10-14,363
2012-10-15,387
2012-10-16,404
2012-10-17,404
2012-10-18,381
2012-10-19,357
2012-10-20,341
2012-10-21,314
2012-10-22,267
2012-10-23,267
2012-10-24,248
2012-10-25,232
2012-10-26,227
2012-10-27,224
2012-10-28,219
2012-10-29,214
2012-10-30,218
2012-10-31,226
2012-11-01,223
2012-11-02,222
2012-11-03,220
2012-11-04,220
2012-11-05,276
2012-11-06,352
2012-11-07,383
2012-11-08,408
2012-11-09,407
2012-11-10,375
2012-11-11,350
2012-11-12,336
2012-11-13,336
2012-11-14,359
2012-11-15,373
2012-11-16,363
2012-11-17,340
2012-11-18,317
2012-11-19,298
2012-11-20,280
2012-11-21,265
2012-11-22,250
2012-11-23,237
2012-11-24,229
2012-11-25,218
2012-11-26,207
2012-11-27,199
2012-11-28,195
2012-11-29,198
2012-11-30,215
2012-12-01,256
2012-12-02,342
2012-12-03,341
2012-12-04,316
2012-12-05,289
2012-12-06,288
2012-12-07,324
2012-12-08,359
2012-12-09,342
2012-12-10,325
2012-12-11,308
2012-12-12,301
2012-12-13,297
2012-12-14,283
2012-12-15,271
2012-12-16,289
2012-12-17,412
2012-12-18,535
2012-12-19,602
2012-12-20,634
2012-12-21,633
2012-12-22,612
2012-12-23,603
2012-12-24,641
2012-12-25,712
2012-12-26,715
2012-12-27,732
2012-12-28,696
2012-12-29,724
2012-12-30,734
2012-12-31,720
2013-01-01,672
2013-01-02,624
2013-01-03,579
2013-01-04,536
2013-01-05,497
2013-01-06,465
2013-01-07,437
